Item Name,Item Level,Role,Tier,Slot / Type,Health Regen,Stam Regen,Healing,Haste,Hit,Penetration,Positional,1H Dmg,2H Dmg,Rng Dmg,Damage %,DiceMod,PDR,MDR,CDR,EDR,PDBR,MDBR,CDBR,EDBR,Combat Mov.,MoveD Resist,Avoid,Resilience,Stun Resist,Daze Resist,Conf Resist,Threat,Block,Block Value,Parry,Riposte,Duration (min),Other Stats,Source (Mob/Quest/Crafted),Set,Notes,Craft Skill,Signature,Recipe Name,Bad Combo,Comp 1,Comp 1 Level,Comp 2,Comp 2 Level,Flux Quality,Flux Level
Outlands Tin Brilliant Turquoise Earring,30,Any,5 Mythic,Earring,,,,,,,,,,,,,,8,,,4,8,,,,,,,4,,8,,,,,,,,Crafted,,,Tinkerer,10/Turquoise@30:10/Tin@30:35,Imb. Turquoise Earring,,10/Turquoise,30,10/Tin,30,Rad,35
Highlands Zink Brilliant Turquoise Earring,30,Any,5 Mythic,Earring,,,,,,,,,,,,,,8,,,8,4,,,,,,,,,4,,,,,,,,Crafted,,,Tinkerer,10/Turquoise@30:20/Zink@20:05,Imb. Turquoise Earring,,10/Turquoise,30,20/Zink,20,Rad,05
Highlands Zink Brilliant Turquoise Earring,30,Any,5 Mythic,Earring,,,,,,,,,,,,,,8,,,12,4,,,,,,,,,4,,,,,,,,Crafted,,,Tinkerer,10/Turquoise@30:20/Zink@20:15,Imb. Turquoise Earring,,10/Turquoise,30,20/Zink,20,Rad,15
Highlands Zink Brilliant Turquoise Earring,30,Any,5 Mythic,Earring,,,,,,,,,,,,,,8,,,12,4,,,,,,,,,4,,,,,,,,Crafted,,,Tinkerer,10/Turquoise@30:20/Zink@20:25,Imb. Turquoise Earring,,10/Turquoise,30,20/Zink,20,Rad,25
Highlands Zink Brilliant Turquoise Earring,30,Any,5 Mythic,Earring,,,,,,,,,,,,,,12,,,12,4,,,,,,,,,4,,,,,,,,Crafted,,,Tinkerer,10/Turquoise@30:20/Zink@20:35,Imb. Turquoise Earring,,10/Turquoise,30,20/Zink,20,Rad,35
Northern Zink Brilliant Turquoise Earring,40,Any,5 Mythic,Earring,,,,,,,,,,,,,,8,,,8,4,,,,,,,,,4,,,,,,,,Crafted,,,Tinkerer,10/Turquoise@30:20/Zink@40:05,Imb. Turquoise Earring,,10/Turquoise,30,20/Zink,40,Rad,05
Northern Zink Brilliant Turquoise Earring,40,Any,5 Mythic,Earring,,,,,,,,,,,,,,12,,,12,4,,,,,,,,,4,,,,,,,,Crafted,,,Tinkerer,10/Turquoise@30:20/Zink@40:15,Imb. Turquoise Earring,,10/Turquoise,30,20/Zink,40,Rad,15
Northern Zink Brilliant Turquoise Earring,40,Any,5 Mythic,Earring,,,,,,,,,,,,,,12,,,12,4,,,,,,,,,8,,,,,,,,Crafted,,,Tinkerer,10/Turquoise@30:20/Zink@40:25,Imb. Turquoise Earring,,10/Turquoise,30,20/Zink,40,Rad,25
Northern Zink Brilliant Turquoise Earring,40,Any,5 Mythic,Earring,,,,,,,,,,,,,,12,,,16,4,,,,,,,,,8,,,,,,,,Crafted,,,Tinkerer,10/Turquoise@30:20/Zink@40:35,Imb. Turquoise Earring,,10/Turquoise,30,20/Zink,40,Rad,35
Northern Zink Brilliant Turquoise Earring,40,Any,5 Mythic,Earring,,,,,,,,,,,,,,12,,,16,4,,,,,,,,,8,,,,,,,,Crafted,,,Tinkerer,10/Turquoise@30:20/Zink@40:45,Imb. Turquoise Earring,,10/Turquoise,30,20/Zink,40,Rad,45
Highlands Silver Brilliant Turquoise Earring,30,Any,5 Mythic,Earring,,,,,,,,,,,,,,4,,,4,4,4,,,,,,,4,,,,,,,,,Crafted,,,Tinkerer,10/Turquoise@30:25/Silver@25:05,Imb. Turquoise Earring,,10/Turquoise,30,25/Silver,25,Rad,05
Highlands Silver Brilliant Turquoise Earring,30,Any,5 Mythic,Earring,,,,,,,,,,,,,,4,,,4,4,8,,,,,,,4,,,,,,,,,Crafted,,,Tinkerer,10/Turquoise@30:25/Silver@25:15,Imb. Turquoise Earring,,10/Turquoise,30,25/Silver,25,Rad,15
Highlands Silver Brilliant Turquoise Earring,30,Any,5 Mythic,Earring,,,,,,,,,,,,,,8,,,4,4,8,,,,,,,8,,,,,,,,,Crafted,,,Tinkerer,10/Turquoise@30:25/Silver@25:25,Imb. Turquoise Earring,,10/Turquoise,30,25/Silver,25,Rad,25
Highlands Silver Brilliant Turquoise Earring,30,Any,5 Mythic,Earring,,,,,,,,,,,,,,8,,,4,4,8,,,,,,,8,,,,,,,,,Crafted,,,Tinkerer,10/Turquoise@30:25/Silver@25:35,Imb. Turquoise Earring,,10/Turquoise,30,25/Silver,25,Rad,35
Northern Silver Brilliant Turquoise Earring,40,Any,5 Mythic,Earring,,,,,,,,,,,,,,4,,,4,4,4,,,,,,,,4,,,,,,,,Crafted,,,Tinkerer,10/Turquoise@30:25/Silver@45:05,Imb. Turquoise Earring,,10/Turquoise,30,25/Silver,45,Rad,05
Northern Silver Brilliant Turquoise Earring,40,Any,5 Mythic,Earring,,,,,,,,,,,,,,4,,,4,4,8,,,,,,,,4,,,,,,,,Crafted,,,Tinkerer,10/Turquoise@30:25/Silver@45:15,Imb. Turquoise Earring,,10/Turquoise,30,25/Silver,45,Rad,15
Northern Silver Brilliant Turquoise Earring,40,Any,5 Mythic,Earring,,,,,,,,,,,,,,8,,,4,4,8,,,,,,,,8,,,,,,,,Crafted,,,Tinkerer,10/Turquoise@30:25/Silver@45:25,Imb. Turquoise Earring,,10/Turquoise,30,25/Silver,45,Rad,25
Northern Silver Brilliant Turquoise Earring,40,Any,5 Mythic,Earring,,,,,,,,,,,,,,8,,,4,4,12,,,,,,,,8,,,,,,,,Crafted,,,Tinkerer,10/Turquoise@30:25/Silver@45:35,Imb. Turquoise Earring,,10/Turquoise,30,25/Silver,45,Rad,35
Northern Silver Brilliant Turquoise Earring,40,Any,5 Mythic,Earring,,,,,,,,,,,,,,8,,,4,4,16,,,,,,,,12,,,,,,,,Crafted,,,Tinkerer,10/Turquoise@30:25/Silver@45:45,Imb. Turquoise Earring,,10/Turquoise,30,25/Silver,45,Rad,45
Outlands Gold Brilliant Turquoise Earring,30,Any,5 Mythic,Earring,,,,,,,,,,,,,,8,,,8,8,,,,,,,,,,,,,,,,,Crafted,,,Tinkerer,10/Turquoise@30:30/Gold@30:05,Imb. Turquoise Earring,,10/Turquoise,30,30/Gold,30,Rad,05
Outlands Gold Brilliant Turquoise Earring,30,Any,5 Mythic,Earring,,,,,,,,,,,,,,8,,,12,8,,,,,,,,,,,,,,,,,Crafted,,,Tinkerer,10/Turquoise@30:30/Gold@30:15,Imb. Turquoise Earring,,10/Turquoise,30,30/Gold,30,Rad,15
Outlands Gold Brilliant Turquoise Earring,30,Any,5 Mythic,Earring,,,,,,,,,,,,,,12,,,12,8,,,,,,,,,,,,,,,,,Crafted,,,Tinkerer,10/Turquoise@30:30/Gold@30:25,Imb. Turquoise Earring,,10/Turquoise,30,30/Gold,30,Rad,25
Outlands Gold Brilliant Turquoise Earring,30,Any,5 Mythic,Earring,,,,,,,,,,,,,,12,,,16,8,,,,,,,,,,,,,,,,,Crafted,,,Tinkerer,10/Turquoise@30:30/Gold@30:35,Imb. Turquoise Earring,,10/Turquoise,30,30/Gold,30,Rad,35
Outlands Iron Brilliant Turquoise Earring,30,Any,5 Mythic,Earring,,,,,,,,,,,,,,4,,,4,4,,4,,,,,,4,,,,,,,,,Crafted,,,Tinkerer,10/Turquoise@30:35/Iron@35:05,Imb. Turquoise Earring,,10/Turquoise,30,35/Iron,35,Rad,05
Outlands Iron Brilliant Turquoise Earring,30,Any,5 Mythic,Earring,,,,,,,,,,,,,,8,,,4,4,,8,,,,,,8,,,,,,,,,Crafted,,,Tinkerer,10/Turquoise@30:35/Iron@35:15,Imb. Turquoise Earring,,10/Turquoise,30,35/Iron,35,Rad,15
Outlands Iron Brilliant Turquoise Earring,30,Any,5 Mythic,Earring,,,,,,,,,,,,,,8,,,4,4,,8,,,,,,8,,,,,,,,,Crafted,,,Tinkerer,10/Turquoise@30:35/Iron@35:25,Imb. Turquoise Earring,,10/Turquoise,30,35/Iron,35,Rad,25
Outlands Iron Brilliant Turquoise Earring,30,Any,5 Mythic,Earring,,,,,,,,,,,,,,8,,,4,4,,8,,,,,,8,,,,,,,,,Crafted,,,Tinkerer,10/Turquoise@30:35/Iron@35:35,Imb. Turquoise Earring,,10/Turquoise,30,35/Iron,35,Rad,35
Northern Cobalt Brilliant Turquoise Earring,40,Any,5 Mythic,Earring,,,,,,,,,,,,,,4,,,8,4,4,,,,,,,,,,,,,,,,Crafted,,,Tinkerer,10/Turquoise@30:40/Cobalt@40:05,Imb. Turquoise Earring,,10/Turquoise,30,40/Cobalt,40,Rad,05
Northern Cobalt Brilliant Turquoise Earring,40,Any,5 Mythic,Earring,,,,,,,,,,,,,,4,,,12,4,8,,,,,,,,,,,,,,,,Crafted,,,Tinkerer,10/Turquoise@30:40/Cobalt@40:15,Imb. Turquoise Earring,,10/Turquoise,30,40/Cobalt,40,Rad,15
Northern Cobalt Brilliant Turquoise Earring,40,Any,5 Mythic,Earring,,,,,,,,,,,,,,8,,,12,4,8,,,,,,,,,,,,,,,,Crafted,,,Tinkerer,10/Turquoise@30:40/Cobalt@40:25,Imb. Turquoise Earring,,10/Turquoise,30,40/Cobalt,40,Rad,25
Northern Cobalt Brilliant Turquoise Earring,40,Any,5 Mythic,Earring,,,,,,,,,,,,,,8,,,16,4,12,,,,,,,,,,,,,,,,Crafted,,,Tinkerer,10/Turquoise@30:40/Cobalt@40:35,Imb. Turquoise Earring,,10/Turquoise,30,40/Cobalt,40,Rad,35
Northern Cobalt Brilliant Turquoise Earring,40,Any,5 Mythic,Earring,,,,,,,,,,,,,,8,,,16,4,12,,,,,,,,,,,,,,,,Crafted,,,Tinkerer,10/Turquoise@30:40/Cobalt@40:45,Imb. Turquoise Earring,,10/Turquoise,30,40/Cobalt,40,Rad,45
Northern Copper Flawless Turquoise Earring,50,Any,5 Mythic,Earring,,,,,,,,,,,,,,16,,,8,12,8,,,,,,,,8,,,,,,,,Crafted,,,Tinkerer,10/Turquoise@50:01/Copper@40:45,Imb. Turquoise Earring,,10/Turquoise,50,01/Copper,40,Rad,45
Northern Copper Flawless Turquoise Earring,50,Any,5 Mythic,Earring,,,,,,,,,,,,,,16,,,8,12,8,,,,,,,,8,,,,,,,,Crafted,,,Tinkerer,10/Turquoise@50:01/Copper@40:50,Imb. Turquoise Earring,,10/Turquoise,50,01/Copper,40,Rad,50
Apex Tin Flawless Turquoise Earring,50,Any,5 Mythic,Earring,,,,,,,,,,,,,,12,,,8,12,,,,,,,8,,16,,,,,,,,Crafted,,,Tinkerer,10/Turquoise@50:10/Tin@50:45,Imb. Turquoise Earring,,10/Turquoise,50,10/Tin,50,Rad,45
Apex Tin Flawless Turquoise Earring,50,Any,5 Mythic,Earring,,,,,,,,,,,,,,12,,,8,12,,,,,,,8,,16,,,,,,,,Crafted,,,Tinkerer,10/Turquoise@50:10/Tin@50:50,Imb. Turquoise Earring,,10/Turquoise,50,10/Tin,50,Rad,50
Northern Zink Flawless Turquoise Earring,50,Any,5 Mythic,Earring,,,,,,,,,,,,,,16,,,20,8,,,,,,,,,8,,,,,,,,Crafted,,,Tinkerer,10/Turquoise@50:20/Zink@40:45,Imb. Turquoise Earring,,10/Turquoise,50,20/Zink,40,Rad,45
Northern Zink Flawless Turquoise Earring,50,Any,5 Mythic,Earring,,,,,,,,,,,,,,16,,,20,8,,,,,,,,,8,,,,,,,,Crafted,,,Tinkerer,10/Turquoise@50:20/Zink@40:50,Imb. Turquoise Earring,,10/Turquoise,50,20/Zink,40,Rad,50
Northern Silver Flawless Turquoise Earring,50,Any,5 Mythic,Earring,,,,,,,,,,,,,,12,,,8,8,16,,,,,,,12,,,,,,,,,Crafted,,,Tinkerer,10/Turquoise@50:25/Silver@45:45,Imb. Turquoise Earring,,10/Turquoise,50,25/Silver,45,Rad,45
Northern Silver Flawless Turquoise Earring,50,Any,5 Mythic,Earring,,,,,,,,,,,,,,12,,,8,8,16,,,,,,,12,,,,,,,,,Crafted,,,Tinkerer,10/Turquoise@50:25/Silver@45:50,Imb. Turquoise Earring,,10/Turquoise,50,25/Silver,45,Rad,50
Apex Gold Flawless Turquoise Earring,50,Any,5 Mythic,Earring,,,,,,,,,,,,,,16,,,24,12,,,,,,,,,,,,,,,,,Crafted,,,Tinkerer,10/Turquoise@50:30/Gold@50:45,Imb. Turquoise Earring,,10/Turquoise,50,30/Gold,50,Rad,45
Apex Gold Flawless Turquoise Earring,50,Any,5 Mythic,Earring,,,,,,,,,,,,,,20,,,24,12,,,,,,,,,,,,,,,,,Crafted,,,Tinkerer,10/Turquoise@50:30/Gold@50:50,Imb. Turquoise Earring,,10/Turquoise,50,30/Gold,50,Rad,50
Outlands Iron Flawless Turquoise Earring,50,Any,5 Mythic,Earring,,,,,,,,,,,,,,16,,,20,8,,,,,,,,,8,,,,,,,,Crafted,,,Tinkerer,10/Turquoise@50:35/Iron@35:45,Imb. Turquoise Earring,,10/Turquoise,50,35/Iron,35,Rad,45
Outlands Iron Flawless Turquoise Earring,50,Any,5 Mythic,Earring,,,,,,,,,,,,,,16,,,20,8,,,,,,,,,8,,,,,,,,Crafted,,,Tinkerer,10/Turquoise@50:35/Iron@35:50,Imb. Turquoise Earring,,10/Turquoise,50,35/Iron,35,Rad,50
Apex Iron Flawless Turquoise Earring,50,Any,5 Mythic,Earring,,,,,,,,,,,,,,12,,,8,8,,12,,,,,,12,,,,,,,,,Crafted,,,Tinkerer,10/Turquoise@50:35/Iron@50:45,Imb. Turquoise Earring,,10/Turquoise,50,35/Iron,50,Rad,45
Apex Iron Flawless Turquoise Earring,50,Any,5 Mythic,Earring,,,,,,,,,,,,,,12,,,8,8,,12,,,,,,12,,,,,,,,,Crafted,,,Tinkerer,10/Turquoise@50:35/Iron@50:50,Imb. Turquoise Earring,,10/Turquoise,50,35/Iron,50,Rad,50
Northern Cobalt Flawless Turquoise Earring,50,Any,5 Mythic,Earring,,,,,,,,,,,,,,12,,,20,8,12,,,,,,,,,,,,,,,,Crafted,,,Tinkerer,10/Turquoise@50:40/Cobalt@40:45,Imb. Turquoise Earring,,10/Turquoise,50,40/Cobalt,40,Rad,45
Northern Cobalt Flawless Turquoise Earring,50,Any,5 Mythic,Earring,,,,,,,,,,,,,,12,,,20,8,12,,,,,,,,,,,,,,,,Crafted,,,Tinkerer,10/Turquoise@50:40/Cobalt@40:50,Imb. Turquoise Earring,,10/Turquoise,50,40/Cobalt,40,Rad,50
Apex Dezokhite Flawless Turquoise Earring,50,Any,5 Mythic,Earring,,,,,,,,,,,,,,12,,,8,8,16,,,,,,12,,,,,,,,,,Crafted,,,Tinkerer,10/Turquoise@50:50/Dezokhite@50:45,Imb. Turquoise Earring,,10/Turquoise,50,50/Dezokhite,50,Rad,45
Apex Dezokhite Flawless Turquoise Earring,50,Any,5 Mythic,Earring,,,,,,,,,,,,,,12,,,8,8,16,,,,,,12,,,,,,,,,,Crafted,,,Tinkerer,10/Turquoise@50:50/Dezokhite@50:50,Imb. Turquoise Earring,,10/Turquoise,50,50/Dezokhite,50,Rad,50
Highlands Copper Sparkling Topaz Earring,20,Any,5 Mythic,Earring,,,,,,,,,,,,,,4,,,8,8,4,4,,,,,,,4,,,,,,,,Crafted,,,Tinkerer,20/Topaz@20:01/Copper@20:15,Imb. Topaz Earring,,20/Topaz,20,01/Copper,20,Rad,15
Highlands Copper Sparkling Topaz Earring,20,Any,5 Mythic,Earring,,,,,,,,,,,,,,4,,,8,8,4,4,,,,,,,4,,,,,,,,Crafted,,,Tinkerer,20/Topaz@20:01/Copper@20:25,Imb. Topaz Earring,,20/Topaz,20,01/Copper,20,Rad,25
Flatlands Tin Sparkling Topaz Earring,20,Any,5 Mythic,Earring,,,,,,,,,,,,,,,,,8,4,,4,,,,,4,,4,,,,,,,,Crafted,,,Tinkerer,20/Topaz@20:10/Tin@10:15,Imb. Topaz Earring,,20/Topaz,20,10/Tin,10,Rad,15
Flatlands Tin Sparkling Topaz Earring,20,Any,5 Mythic,Earring,,,,,,,,,,,,,,,,,8,4,,4,,,,,4,,4,,,,,,,,Crafted,,,Tinkerer,20/Topaz@20:10/Tin@10:25,Imb. Topaz Earring,,20/Topaz,20,10/Tin,10,Rad,25
Outlands Tin Sparkling Topaz Earring,30,Any,5 Mythic,Earring,,,,,,,,,,,,,,,,,8,8,,4,,,,,4,,8,,,,,,,,Crafted,,,Tinkerer,20/Topaz@20:10/Tin@30:25,Imb. Topaz Earring,,20/Topaz,20,10/Tin,30,Rad,25
Outlands Tin Sparkling Topaz Earring,30,Any,5 Mythic,Earring,,,,,,,,,,,,,,,,,8,8,,4,,,,,4,,8,,,,,,,,Crafted,,,Tinkerer,20/Topaz@20:10/Tin@30:35,Imb. Topaz Earring,,20/Topaz,20,10/Tin,30,Rad,35
Highlands Zink Sparkling Topaz Earring,20,Any,5 Mythic,Earring,,,,,,,,,,,,,,4,,,12,4,,4,,,,,,,4,,,,,,,,Crafted,,,Tinkerer,20/Topaz@20:20/Zink@20:15,Imb. Topaz Earring,,20/Topaz,20,20/Zink,20,Rad,15
Highlands Zink Sparkling Topaz Earring,20,Any,5 Mythic,Earring,,,,,,,,,,,,,,4,,,16,4,,4,,,,,,,4,,,,,,,,Crafted,,,Tinkerer,20/Topaz@20:20/Zink@20:25,Imb. Topaz Earring,,20/Topaz,20,20/Zink,20,Rad,25
Highlands Silver Sparkling Topaz Earring,20,Any,5 Mythic,Earring,,,,,,,,,,,,,,,,,8,4,8,4,,,,,,4,,,,,,,,,Crafted,,,Tinkerer,20/Topaz@20:25/Silver@25:15,Imb. Topaz Earring,,20/Topaz,20,25/Silver,25,Rad,15
Highlands Silver Sparkling Topaz Earring,20,Any,5 Mythic,Earring,,,,,,,,,,,,,,,,,8,4,8,4,,,,,,8,,,,,,,,,Crafted,,,Tinkerer,20/Topaz@20:25/Silver@25:25,Imb. Topaz Earring,,20/Topaz,20,25/Silver,25,Rad,25
Outlands Gold Sparkling Topaz Earring,30,Any,5 Mythic,Earring,,,,,,,,,,,,,,4,,,16,8,,4,,,,,,,,,,,,,,,Crafted,,,Tinkerer,20/Topaz@20:30/Gold@30:25,Imb. Topaz Earring,,20/Topaz,20,30/Gold,30,Rad,25
Outlands Gold Sparkling Topaz Earring,30,Any,5 Mythic,Earring,,,,,,,,,,,,,,4,,,16,8,,4,,,,,,,,,,,,,,,Crafted,,,Tinkerer,20/Topaz@20:30/Gold@30:35,Imb. Topaz Earring,,20/Topaz,20,30/Gold,30,Rad,35
Outlands Iron Sparkling Topaz Earring,30,Any,5 Mythic,Earring,,,,,,,,,,,,,,,,,8,4,,8,,,,,,,8,,,,,,,,Crafted,,,Tinkerer,20/Topaz@20:35/Iron@35:25,Imb. Topaz Earring,,20/Topaz,20,35/Iron,35,Rad,25
Outlands Iron Sparkling Topaz Earring,30,Any,5 Mythic,Earring,,,,,,,,,,,,,,,,,8,4,,12,,,,,,,8,,,,,,,,Crafted,,,Tinkerer,20/Topaz@20:35/Iron@35:35,Imb. Topaz Earring,,20/Topaz,20,35/Iron,35,Rad,35
Northern Copper Dazzling Topaz Earring,40,Any,5 Mythic,Earring,,,,,,,,,,,,,,4,,,12,8,8,4,,,,,,,8,,,,,,,,Crafted,,,Tinkerer,20/Topaz@40:01/Copper@40:35,Imb. Topaz Earring,,20/Topaz,40,01/Copper,40,Rad,35
Northern Copper Dazzling Topaz Earring,40,Any,5 Mythic,Earring,,,,,,,,,,,,,,4,,,12,8,8,4,,,,,,,8,,,,,,,,Crafted,,,Tinkerer,20/Topaz@40:01/Copper@40:45,Imb. Topaz Earring,,20/Topaz,40,01/Copper,40,Rad,45
Outlands Tin Dazzling Topaz Earring,40,Any,5 Mythic,Earring,,,,,,,,,,,,,,,,,12,8,,4,,,,,4,,8,,,,,,,,Crafted,,,Tinkerer,20/Topaz@40:10/Tin@30:35,Imb. Topaz Earring,,20/Topaz,40,10/Tin,30,Rad,35
Outlands Tin Dazzling Topaz Earring,40,Any,5 Mythic,Earring,,,,,,,,,,,,,,,,,12,8,,4,,,,,4,,8,,,,,,,,Crafted,,,Tinkerer,20/Topaz@40:10/Tin@30:45,Imb. Topaz Earring,,20/Topaz,40,10/Tin,30,Rad,45
Apex Tin Dazzling Topaz Earring,50,Any,5 Mythic,Earring,,,,,,,,,,,,,,,,,12,12,,4,,,,,8,,16,,,,,,,,Crafted,,,Tinkerer,20/Topaz@40:10/Tin@50:45,Imb. Topaz Earring,,20/Topaz,40,10/Tin,50,Rad,45
Apex Tin Dazzling Topaz Earring,50,Any,5 Mythic,Earring,,,,,,,,,,,,,,,,,12,12,,4,,,,,8,,16,,,,,,,,Crafted,,,Tinkerer,20/Topaz@40:10/Tin@50:50,Imb. Topaz Earring,,20/Topaz,40,10/Tin,50,Rad,50
Northern Zink Dazzling Topaz Earring,40,Any,5 Mythic,Earring,,,,,,,,,,,,,,4,,,16,4,,4,,,,,,,8,,,,,,,,Crafted,,,Tinkerer,20/Topaz@40:20/Zink@40:25,Imb. Topaz Earring,,20/Topaz,40,20/Zink,40,Rad,25
Northern Zink Dazzling Topaz Earring,40,Any,5 Mythic,Earring,,,,,,,,,,,,,,4,,,24,4,,4,,,,,,,8,,,,,,,,Crafted,,,Tinkerer,20/Topaz@40:20/Zink@40:35,Imb. Topaz Earring,,20/Topaz,40,20/Zink,40,Rad,35
Northern Zink Dazzling Topaz Earring,40,Any,5 Mythic,Earring,,,,,,,,,,,,,,4,,,24,4,,4,,,,,,,8,,,,,,,,Crafted,,,Tinkerer,20/Topaz@40:20/Zink@40:45,Imb. Topaz Earring,,20/Topaz,40,20/Zink,40,Rad,45
Highlands Silver Dazzling Topaz Earring,40,Any,5 Mythic,Earring,,,,,,,,,,,,,,,,,12,4,8,4,,,,,,8,,,,,,,,,Crafted,,,Tinkerer,20/Topaz@40:25/Silver@25:35,Imb. Topaz Earring,,20/Topaz,40,25/Silver,25,Rad,35
Highlands Silver Dazzling Topaz Earring,40,Any,5 Mythic,Earring,,,,,,,,,,,,,,,,,12,4,8,4,,,,,,8,,,,,,,,,Crafted,,,Tinkerer,20/Topaz@40:25/Silver@25:45,Imb. Topaz Earring,,20/Topaz,40,25/Silver,25,Rad,45
Northern Silver Dazzling Topaz Earring,40,Any,5 Mythic,Earring,,,,,,,,,,,,,,,,,8,4,8,4,,,,,,8,,,,,,,,,Crafted,,,Tinkerer,20/Topaz@40:25/Silver@45:25,Imb. Topaz Earring,,20/Topaz,40,25/Silver,45,Rad,25
Northern Silver Dazzling Topaz Earring,40,Any,5 Mythic,Earring,,,,,,,,,,,,,,,,,12,4,12,4,,,,,,8,,,,,,,,,Crafted,,,Tinkerer,20/Topaz@40:25/Silver@45:35,Imb. Topaz Earring,,20/Topaz,40,25/Silver,45,Rad,35
Northern Silver Dazzling Topaz Earring,40,Any,5 Mythic,Earring,,,,,,,,,,,,,,,,,12,4,16,4,,,,,,12,,,,,,,,,Crafted,,,Tinkerer,20/Topaz@40:25/Silver@45:45,Imb. Topaz Earring,,20/Topaz,40,25/Silver,45,Rad,45
Northern Silver Dazzling Topaz Earring,50,Any,5 Mythic,Earring,,,,,,,,,,,,,,,,,12,4,16,4,,,,,,12,,,,,,,,,Crafted,,,Tinkerer,20/Topaz@40:25/Silver@45:50,Imb. Topaz Earring,,20/Topaz,40,25/Silver,45,Rad,50
Outlands Gold Dazzling Topaz Earring,40,Any,5 Mythic,Earring,,,,,,,,,,,,,,4,,,12,8,,4,,,,,,,,,,,,,,,Crafted,,,Tinkerer,20/Topaz@40:30/Gold@30:15,Imb. Topaz Earring,,20/Topaz,40,30/Gold,30,Rad,15
Outlands Gold Dazzling Topaz Earring,40,Any,5 Mythic,Earring,,,,,,,,,,,,,,4,,,16,8,,4,,,,,,,,,,,,,,,Crafted,,,Tinkerer,20/Topaz@40:30/Gold@30:25,Imb. Topaz Earring,,20/Topaz,40,30/Gold,30,Rad,25
Outlands Gold Dazzling Topaz Earring,40,Any,5 Mythic,Earring,,,,,,,,,,,,,,4,,,20,8,,4,,,,,,,,,,,,,,,Crafted,,,Tinkerer,20/Topaz@40:30/Gold@30:35,Imb. Topaz Earring,,20/Topaz,40,30/Gold,30,Rad,35
Outlands Gold Dazzling Topaz Earring,40,Any,5 Mythic,Earring,,,,,,,,,,,,,,4,,,20,8,4,2,,,,,,,,,,,,,,,Crafted,,,Tinkerer,20/Topaz@40:30/Gold@30:45,Imb. Topaz Earring,,20/Topaz,40,30/Gold,30,Rad,45
Apex Gold Dazzling Topaz Earring,50,Any,5 Mythic,Earring,,,,,,,,,,,,,,8,,,28,12,,4,,,,,,,,,,,,,,,Crafted,,,Tinkerer,20/Topaz@40:30/Gold@50:45,Imb. Topaz Earring,,20/Topaz,40,30/Gold,50,Rad,45
Apex Gold Dazzling Topaz Earring,50,Any,5 Mythic,Earring,,,,,,,,,,,,,,8,,,28,12,,4,,,,,,,,,,,,,,,Crafted,,,Tinkerer,20/Topaz@40:30/Gold@50:50,Imb. Topaz Earring,,20/Topaz,40,30/Gold,50,Rad,50
Outlands Iron Dazzling Topaz Earring,40,Any,5 Mythic,Earring,,,,,,,,,,,,,,,,,8,4,,12,,,,,,8,,,,,,,,,Crafted,,,Tinkerer,20/Topaz@40:35/Iron@35:25,Imb. Topaz Earring,,20/Topaz,40,35/Iron,35,Rad,25
Outlands Iron Dazzling Topaz Earring,40,Any,5 Mythic,Earring,,,,,,,,,,,,,,,,,12,4,,12,,,,,,8,,,,,,,,,Crafted,,,Tinkerer,20/Topaz@40:35/Iron@35:35,Imb. Topaz Earring,,20/Topaz,40,35/Iron,35,Rad,35
Outlands Iron Dazzling Topaz Earring,40,Any,5 Mythic,Earring,,,,,,,,,,,,,,,,,12,4,,12,,,,,,8,,,,,,,,,Crafted,,,Tinkerer,20/Topaz@40:35/Iron@35:45,Imb. Topaz Earring,,20/Topaz,40,35/Iron,35,Rad,45
Apex Iron Dazzling Topaz Earring,50,Any,5 Mythic,Earring,,,,,,,,,,,,,,,,,12,4,,16,,,,,,12,,,,,,,,,Crafted,,,Tinkerer,20/Topaz@40:35/Iron@50:45,Imb. Topaz Earring,,20/Topaz,40,35/Iron,50,Rad,45
Apex Iron Dazzling Topaz Earring,50,Any,5 Mythic,Earring,,,,,,,,,,,,,,,,,12,4,,16,,,,,,12,,,,,,,,,Crafted,,,Tinkerer,20/Topaz@40:35/Iron@50:50,Imb. Topaz Earring,,20/Topaz,40,35/Iron,50,Rad,50
Northern Cobalt Dazzling Topaz Earring,40,Any,5 Mythic,Earring,,,,,,,,,,,,,,,,,16,4,8,4,,,,,,,,,,,,,,,Crafted,,,Tinkerer,20/Topaz@40:40/Cobalt@40:25,Imb. Topaz Earring,,20/Topaz,40,40/Cobalt,40,Rad,25
Northern Cobalt Dazzling Topaz Earring,40,Any,5 Mythic,Earring,,,,,,,,,,,,,,,,,24,4,12,4,,,,,,,,,,,,,,,Crafted,,,Tinkerer,20/Topaz@40:40/Cobalt@40:35,Imb. Topaz Earring,,20/Topaz,40,40/Cobalt,40,Rad,35
Northern Cobalt Dazzling Topaz Earring,40,Any,5 Mythic,Earring,,,,,,,,,,,,,,,,,24,4,12,4,,,,,,,,,,,,,,,Crafted,,,Tinkerer,20/Topaz@40:40/Cobalt@40:45,Imb. Topaz Earring,,20/Topaz,40,40/Cobalt,40,Rad,45
