Skill,Recipe Name,Flux Quality,Flux Level,Waste of Flux,Trap Combo,Component 1,Component 1 Level,Component 2,Comp 2 Level,Component 3,Comp 3 Level,Product Name,Tier,Role,Item Level,Category,Slot / Type,Weight,AC,AC:Weight,Durability,Health Regen,Stam Regen,Healing,Haste,Hit,Penetration,Combat Mov.,Resilience,Positional,1H Dmg,2H Dmg,Rng Dmg,Damage %,DiceMod,Avoid,PDR,MDR,CDR,EDR,PDBR,MDBR,CDBR,EDBR,MoveD Resist,Stun Resist,Daze Resist,Conf Resist,Threat,Block,Block Value,Parry,Riposte,Other Stats,Done?,Source,Set,Notes
Armorsmith,Imb. Copper Chain Hauberk,Rad,25,FALSE,FALSE,01/Copper,40,10/Cotton,50,50/Abaca,50,"(Summit Cotton, Summit Abaca) Lined Northern Copper Hauberk",5 Mythic,Any,50,Armor,Chest,0,40,n/a,6457,45,6,,,,,12,3,,,,,,,,,9,,3,,,,,,,,,,,,,,,,Crafted,,
Armorsmith,Imb. Copper Chain Hauberk,Rad,35,FALSE,FALSE,01/Copper,40,10/Cotton,50,50/Abaca,50,"(Summit Cotton, Summit Abaca) Lined Northern Copper Hauberk",5 Mythic,Any,50,Armor,Chest,0,40,n/a,6457,51,6,,,,,12,3,,,,,,,,,9,,3,,,,,,,,,,,,,,,,Crafted,,
Armorsmith,Imb. Copper Chain Hauberk,Rad,45,FALSE,FALSE,01/Copper,40,10/Cotton,50,50/Abaca,50,"(Summit Cotton, Summit Abaca) Lined Northern Copper Hauberk",5 Mythic,Any,50,Armor,Chest,0,40,n/a,6457,60,6,,,,,15,3,,,,,,,,,9,,3,,,,,,,,,,,,,,,,Crafted,,
Armorsmith,Imb. Copper Chain Hauberk,Rad,50,FALSE,FALSE,01/Copper,40,10/Cotton,50,50/Abaca,50,"(Summit Cotton, Summit Abaca) Lined Northern Copper Hauberk",5 Mythic,Any,50,Armor,Chest,0,40,n/a,6457,60,6,,,,,15,6,,,,,,,,,9,,3,,,,,,,,,,,,,,,,Crafted,,
Armorsmith,Imb. Copper Chain Hauberk,Rad,25,FALSE,FALSE,01/Copper,40,20/Ramie,40,20/Ramie,40,"(Boreal Ramie, Boreal Ramie) Lined Northern Copper Hauberk",5 Mythic,Any,40,Armor,Chest,0,34,n/a,5982,18,6,6,,,,6,,,,,,,,,,12,,,,,,,,,,,,,,,,,,Crafted,,
Armorsmith,Imb. Copper Chain Hauberk,Rad,35,FALSE,FALSE,01/Copper,40,20/Ramie,40,20/Ramie,40,"(Boreal Ramie, Boreal Ramie) Lined Northern Copper Hauberk",5 Mythic,Any,40,Armor,Chest,0,34,n/a,6395,18,6,6,,,,6,,,,,,,,,,12,,,,,,,,,,,,,,,,,,Crafted,,
Armorsmith,Imb. Copper Chain Hauberk,Rad,45,FALSE,FALSE,01/Copper,40,20/Ramie,40,20/Ramie,40,"(Boreal Ramie, Boreal Ramie) Lined Northern Copper Hauberk",5 Mythic,Any,40,Armor,Chest,0,34,n/a,6545,18,6,6,,,,6,,,,,,,,,,12,,,,,,,,,,,,,,,,,,Crafted,,
Armorsmith,Imb. Copper Chain Hauberk,Rad,50,FALSE,FALSE,01/Copper,40,20/Ramie,40,20/Ramie,40,"(Boreal Ramie, Boreal Ramie) Lined Northern Copper Hauberk",5 Mythic,Any,50,Armor,Chest,0,34,n/a,8295,18,6,6,,,,6,,,,,,,,,,12,,,,,,,,,,,,,,,,,,Crafted,,
Armorsmith,Imb. Copper Chain Hauberk,Rad,25,FALSE,FALSE,01/Copper,40,20/Ramie,40,30/Jute,50,"(Boreal Ramie, Summit Jute) Lined Northern Copper Hauberk",5 Mythic,Any,50,Armor,Chest,0,40,n/a,7095,18,12,6,,,,6,,,,,,,,,,6,,,,,,,,,,,,,,,,,,Crafted,,
Armorsmith,Imb. Copper Chain Hauberk,Rad,35,FALSE,FALSE,01/Copper,40,20/Ramie,40,30/Jute,50,"(Boreal Ramie, Summit Jute) Lined Northern Copper Hauberk",5 Mythic,Any,50,Armor,Chest,0,40,n/a,7301,18,12,6,,,,6,,,,,,,,,,6,,,,,,,,,,,,,,,,,,Crafted,,
Armorsmith,Imb. Copper Chain Hauberk,Rad,45,FALSE,FALSE,01/Copper,40,20/Ramie,40,30/Jute,50,"(Boreal Ramie, Summit Jute) Lined Northern Copper Hauberk",5 Mythic,Any,50,Armor,Chest,0,43,n/a,7376,18,12,6,,,,6,,,,,,,,,,6,,,,,,,,,,,,,,,,,,Crafted,,
Armorsmith,Imb. Copper Chain Hauberk,Rad,25,FALSE,FALSE,01/Copper,40,20/Ramie,40,40/Hemp,40,"(Boreal Ramie, Boreal Hemp) Lined Northern Copper Hauberk",5 Mythic,Any,40,Armor,Chest,0,34,n/a,5345,18,12,3,,,,6,,,,,,,,,,12,,,,,,,,,,,,,,,,,,Crafted,,
Armorsmith,Imb. Copper Chain Hauberk,Rad,35,FALSE,FALSE,01/Copper,40,20/Ramie,40,40/Hemp,40,"(Boreal Ramie, Boreal Hemp) Lined Northern Copper Hauberk",5 Mythic,Any,40,Armor,Chest,0,34,n/a,5551,18,12,3,,,,6,,,,,,,,,,15,,,,,,,,,,,,,,,,,,Crafted,,
Armorsmith,Imb. Copper Chain Hauberk,Rad,45,FALSE,FALSE,01/Copper,40,20/Ramie,40,40/Hemp,40,"(Boreal Ramie, Boreal Hemp) Lined Northern Copper Hauberk",5 Mythic,Any,40,Armor,Chest,0,34,n/a,5626,18,15,3,,,,6,,,,,,,,,,15,,,,,,,,,,,,,,,,,,Crafted,,
Armorsmith,Imb. Copper Chain Hauberk,Rad,50,FALSE,FALSE,01/Copper,40,20/Ramie,40,40/Hemp,40,"(Boreal Ramie, Boreal Hemp) Lined Northern Copper Hauberk",5 Mythic,Any,50,Armor,Chest,0,40,n/a,7376,18,15,3,,,,6,,,,,,,,,,15,,,,,,,,,,,,,,,,,,Crafted,,
Armorsmith,Imb. Copper Chain Hauberk,Rad,25,FALSE,FALSE,01/Copper,40,20/Ramie,40,50/Abaca,50,"(Boreal Ramie, Summit Abaca) Lined Northern Copper Hauberk",5 Mythic,Any,50,Armor,Chest,0,40,n/a,7095,45,6,3,,,,12,3,,,,,,,,,6,,,,,,,,,,,,,,,,,,Crafted,,
Armorsmith,Imb. Copper Chain Hauberk,Rad,35,FALSE,FALSE,01/Copper,40,20/Ramie,40,50/Abaca,50,"(Boreal Ramie, Summit Abaca) Lined Northern Copper Hauberk",5 Mythic,Any,50,Armor,Chest,0,40,n/a,7031,51,6,3,,,,12,3,,,,,,,,,6,,,,,,,,,,,,,,,,,,Crafted,,
Armorsmith,Imb. Copper Chain Hauberk,Rad,45,FALSE,FALSE,01/Copper,40,20/Ramie,40,50/Abaca,50,"(Boreal Ramie, Summit Abaca) Lined Northern Copper Hauberk",5 Mythic,Any,50,Armor,Chest,0,40,n/a,7376,60,6,3,,,,15,3,,,,,,,,,6,,,,,,,,,,,,,,,,,,Crafted,,
Armorsmith,Imb. Copper Chain Hauberk,Rad,25,FALSE,FALSE,01/Copper,40,30/Jute,50,30/Jute,50,"(Summit Jute, Summit Jute) Lined Northern Copper Hauberk",5 Mythic,Any,50,Armor,Chest,0,43,n/a,6457,18,18,6,,,,6,,,,,,,,,,3,,,,,,,,,,,,,,,,,,Crafted,,
Armorsmith,Imb. Copper Chain Hauberk,Rad,45,FALSE,FALSE,01/Copper,40,30/Jute,50,30/Jute,50,"(Summit Jute, Summit Jute) Lined Northern Copper Hauberk",5 Mythic,Any,50,Armor,Chest,0,46,n/a,6457,18,18,6,,,,6,,,,,,,,,,3,,,,,,,,,,,,,,,,,,Crafted,,
Armorsmith,Imb. Copper Chain Hauberk,Rad,25,FALSE,FALSE,01/Copper,40,30/Jute,50,40/Hemp,40,"(Summit Jute, Boreal Hemp) Lined Northern Copper Hauberk",5 Mythic,Any,50,Armor,Chest,0,40,n/a,6457,18,18,3,,,,6,,,,,,,,,,9,,,,,,,,,,,,,,,,,,Crafted,,
Armorsmith,Imb. Copper Chain Hauberk,Rad,45,FALSE,FALSE,01/Copper,40,30/Jute,50,40/Hemp,40,"(Summit Jute, Boreal Hemp) Lined Northern Copper Hauberk",5 Mythic,Any,50,Armor,Chest,0,43,n/a,6457,18,21,3,,,,6,,,,,,,,,,12,,,,,,,,,,,,,,,,,,Crafted,,
Armorsmith,Imb. Copper Chain Hauberk,Rad,25,FALSE,FALSE,01/Copper,40,30/Jute,50,50/Abaca,50,"(Summit Jute, Summit Abaca) Lined Northern Copper Hauberk",5 Mythic,Any,50,Armor,Chest,0,40,n/a,6457,45,12,3,,,,12,3,,,,,,,,,3,,,,,,,,,,,,,,,,,,Crafted,,
Armorsmith,Imb. Copper Chain Hauberk,Rad,35,FALSE,FALSE,01/Copper,40,30/Jute,50,50/Abaca,50,"(Summit Jute, Summit Abaca) Lined Northern Copper Hauberk",5 Mythic,Any,50,Armor,Chest,0,40,n/a,6457,51,12,3,,,,12,3,,,,,,,,,3,,,,,,,,,,,,,,,,,,Crafted,,
Armorsmith,Imb. Copper Chain Hauberk,Rad,45,FALSE,FALSE,01/Copper,40,30/Jute,50,50/Abaca,50,"(Summit Jute, Summit Abaca) Lined Northern Copper Hauberk",5 Mythic,Any,50,Armor,Chest,0,43,n/a,6457,60,12,3,,,,15,3,,,,,,,,,3,,,,,,,,,,,,,,,,,,Crafted,,
Armorsmith,Imb. Copper Chain Hauberk,Rad,25,FALSE,FALSE,01/Copper,40,40/Hemp,40,40/Hemp,40,"(Boreal Hemp, Boreal Hemp) Lined Northern Copper Hauberk",5 Mythic,Any,40,Armor,Chest,0,34,n/a,4707,18,18,,,,,6,,,,,,,,,,15,,,,,,,,,,,,,,,,,,Crafted,,
Armorsmith,Imb. Copper Chain Hauberk,Rad,35,FALSE,FALSE,01/Copper,40,40/Hemp,40,40/Hemp,40,"(Boreal Hemp, Boreal Hemp) Lined Northern Copper Hauberk",5 Mythic,Any,40,Armor,Chest,0,34,n/a,4707,18,21,,,,,6,,,,,,,,,,15,,,,,,,,,,,,,,,,,,Crafted,,
Armorsmith,Imb. Copper Chain Hauberk,Rad,45,FALSE,FALSE,01/Copper,40,40/Hemp,40,40/Hemp,40,"(Boreal Hemp, Boreal Hemp) Lined Northern Copper Hauberk",5 Mythic,Any,40,Armor,Chest,0,34,n/a,4707,18,24,,,,,6,,,,,,,,,,15,,,,,,,,,,,,,,,,,,Crafted,,
Armorsmith,Imb. Copper Chain Hauberk,Rad,50,FALSE,FALSE,01/Copper,40,40/Hemp,40,40/Hemp,40,"(Boreal Hemp, Boreal Hemp) Lined Northern Copper Hauberk",5 Mythic,Any,50,Armor,Chest,0,40,n/a,6457,18,24,,,,,6,,,,,,,,,,15,,,,,,,,,,,,,,,,,,Crafted,,
Armorsmith,Imb. Copper Chain Hauberk,Rad,25,FALSE,FALSE,01/Copper,40,40/Hemp,40,50/Abaca,50,"(Boreal Hemp, Summit Abaca) Lined Northern Copper Hauberk",5 Mythic,Any,50,Armor,Chest,0,40,n/a,6457,45,12,,,,,12,3,,,,,,,,,9,,,,,,,,,,,,,,,,,,Crafted,,
Armorsmith,Imb. Copper Chain Hauberk,Rad,35,FALSE,FALSE,01/Copper,40,40/Hemp,40,50/Abaca,50,"(Boreal Hemp, Summit Abaca) Lined Northern Copper Hauberk",5 Mythic,Any,50,Armor,Chest,0,40,n/a,6457,51,12,,,,,12,3,,,,,,,,,9,,,,,,,,,,,,,,,,,,Crafted,,
Armorsmith,Imb. Copper Chain Hauberk,Rad,45,FALSE,FALSE,01/Copper,40,40/Hemp,40,50/Abaca,50,"(Boreal Hemp, Summit Abaca) Lined Northern Copper Hauberk",5 Mythic,Any,50,Armor,Chest,0,40,n/a,6457,60,15,,,,,15,3,,,,,,,,,12,,,,,,,,,,,,,,,,,,Crafted,,
Armorsmith,Imb. Copper Chain Hauberk,Rad,25,FALSE,FALSE,01/Copper,40,50/Abaca,50,50/Abaca,50,"(Summit Abaca, Summit Abaca) Lined Northern Copper Hauberk",5 Mythic,Any,50,Armor,Chest,0,40,n/a,6457,60,6,,,,,15,3,,,,,,,,,3,,,,,,,,,,,,,,,,,,Crafted,,
Armorsmith,Imb. Copper Chain Hauberk,Rad,35,FALSE,FALSE,01/Copper,40,50/Abaca,50,50/Abaca,50,"(Summit Abaca, Summit Abaca) Lined Northern Copper Hauberk",5 Mythic,Any,50,Armor,Chest,0,40,n/a,6457,60,6,,,,,15,6,,,,,,,,,3,,,,,,,,,,,,,,,,,,Crafted,,
Armorsmith,Imb. Tin Chain Hauberk,Rad,25,FALSE,FALSE,10/Tin,50,01/Linen,40,01/Linen,40,"(Boreal Linen, Boreal Linen) Lined Apex Tin Hauberk",,Any,50,Armor,Chest,0,43,n/a,7556,36,,,,,,9,,,,,,,,,,6,,3,,,,,,,,,,,,,,,,Crafted,,
Armorsmith,Imb. Tin Chain Hauberk,Rad,35,FALSE,FALSE,10/Tin,50,01/Linen,40,01/Linen,40,"(Boreal Linen, Boreal Linen) Lined Apex Tin Hauberk",,Any,50,Armor,Chest,0,43,n/a,7762,36,,,,,,9,,,,,,,,,,6,,3,,,,,,,,,,,,,,,,Crafted,,
Armorsmith,Imb. Tin Chain Hauberk,Rad,45,FALSE,FALSE,10/Tin,50,01/Linen,40,01/Linen,40,"(Boreal Linen, Boreal Linen) Lined Apex Tin Hauberk",,Any,50,Armor,Chest,0,43,n/a,7976,36,,,,,,9,,,,,,,,,,6,,3,,,,,,,,,,,,,,,,Crafted,,
Armorsmith,Imb. Tin Chain Hauberk,Rad,50,FALSE,FALSE,10/Tin,50,01/Linen,40,01/Linen,40,"(Boreal Linen, Boreal Linen) Lined Apex Tin Hauberk",,Any,50,Armor,Chest,0,43,n/a,8118,36,,,,,,9,,,,,,,,,,6,,3,,,,,,,,,,,,,,,,Crafted,,
Armorsmith,Imb. Tin Chain Hauberk,Rad,25,FALSE,FALSE,10/Tin,50,01/Linen,40,05/Mandrake,50,"(Boreal Linen, Lively Mandrake) Lined Apex Tin Hauberk",,Any,50,Armor,Chest,0,43,n/a,7095,18,6,,,,,6,,,,,,,,,,6,,3,,,,,,,,,,,,,,,,Crafted,,
Armorsmith,Imb. Tin Chain Hauberk,Rad,35,FALSE,FALSE,10/Tin,50,01/Linen,40,05/Mandrake,50,"(Boreal Linen, Lively Mandrake) Lined Apex Tin Hauberk",,Any,50,Armor,Chest,0,46,n/a,7301,18,9,,,,,6,,,,,,,,,,6,,3,,,,,,,,,,,,,,,,Crafted,,
Armorsmith,Imb. Tin Chain Hauberk,Rad,45,FALSE,FALSE,10/Tin,50,01/Linen,40,05/Mandrake,50,"(Boreal Linen, Lively Mandrake) Lined Apex Tin Hauberk",,Any,50,Armor,Chest,0,46,n/a,7518,18,12,,,,,6,,,,,,,,,,6,,3,,,,,,,,,,,,,,,,Crafted,,
Armorsmith,Imb. Tin Chain Hauberk,Rad,50,FALSE,FALSE,10/Tin,50,01/Linen,40,05/Mandrake,50,"(Boreal Linen, Lively Mandrake) Lined Apex Tin Hauberk",,Any,50,Armor,Chest,0,46,n/a,7657,18,12,,,,,6,,,,,,,,,,6,,3,,,,,,,,,,,,,,,,Crafted,,
Armorsmith,Imb. Tin Chain Hauberk,Rad,25,FALSE,FALSE,10/Tin,50,01/Linen,40,05/Silk,45,"(Boreal Linen, Ductile Silk) Lined Apex Tin Hauberk",,Any,50,Armor,Chest,0,43,n/a,7095,18,6,3,,,,6,,,,,,,,,,6,,3,,,,,,,,,,,,,,,,Crafted,,
Armorsmith,Imb. Tin Chain Hauberk,Rad,35,FALSE,FALSE,10/Tin,50,01/Linen,40,05/Silk,45,"(Boreal Linen, Ductile Silk) Lined Apex Tin Hauberk",,Any,50,Armor,Chest,0,43,n/a,7301,18,9,6,,,,6,,,,,,,,,,6,,3,,,,,,,,,,,,,,,,Crafted,,
Armorsmith,Imb. Tin Chain Hauberk,Rad,45,FALSE,FALSE,10/Tin,50,01/Linen,40,05/Silk,45,"(Boreal Linen, Ductile Silk) Lined Apex Tin Hauberk",,Any,50,Armor,Chest,0,43,n/a,7518,18,12,6,,,,6,,,,,,,,,,6,,3,,,,,,,,,,,,,,,,Crafted,,
Armorsmith,Imb. Tin Chain Hauberk,Rad,50,FALSE,FALSE,10/Tin,50,01/Linen,40,05/Silk,45,"(Boreal Linen, Ductile Silk) Lined Apex Tin Hauberk",,Any,50,Armor,Chest,0,43,n/a,7657,18,12,6,,,,6,,,,,,,,,,6,,3,,,,,,,,,,,,,,,,Crafted,,
Armorsmith,Imb. Tin Chain Hauberk,Rad,25,FALSE,FALSE,10/Tin,50,01/Linen,40,10/Cotton,50,"(Boreal Linen, Summit Cotton) Lined Apex Tin Hauberk",,Any,50,Armor,Chest,0,43,n/a,7095,18,,,,,,6,3,,,,,,,,,9,,3,,,,,,,,,,,,,,,,Crafted,,
Armorsmith,Imb. Tin Chain Hauberk,Rad,35,FALSE,FALSE,10/Tin,50,01/Linen,40,10/Cotton,50,"(Boreal Linen, Summit Cotton) Lined Apex Tin Hauberk",,Any,50,Armor,Chest,0,43,n/a,7301,18,,,,,,6,3,,,,,,,,,9,,3,,,,,,,,,,,,,,,,Crafted,,
Armorsmith,Imb. Tin Chain Hauberk,Rad,45,FALSE,FALSE,10/Tin,50,01/Linen,40,10/Cotton,50,"(Boreal Linen, Summit Cotton) Lined Apex Tin Hauberk",,Any,50,Armor,Chest,0,43,n/a,7518,18,,,,,,6,3,,,,,,,,,9,,3,,,,,,,,,,,,,,,,Crafted,,
Armorsmith,Imb. Tin Chain Hauberk,Rad,50,FALSE,FALSE,10/Tin,50,01/Linen,40,10/Cotton,50,"(Boreal Linen, Summit Cotton) Lined Apex Tin Hauberk",,Any,50,Armor,Chest,0,43,n/a,7657,18,,,,,,6,3,,,,,,,,,9,,3,,,,,,,,,,,,,,,,Crafted,,
Armorsmith,Imb. Tin Chain Hauberk,Rad,25,FALSE,FALSE,10/Tin,50,01/Linen,40,20/Ramie,40,"(Boreal Linen, Boreal Ramie) Lined Apex Tin Hauberk",,Any,50,Armor,Chest,0,43,n/a,7732,18,,3,,,,6,,,,,,,,,,9,,3,,,,,,,,,,,,,,,,Crafted,,
Armorsmith,Imb. Tin Chain Hauberk,Rad,35,FALSE,FALSE,10/Tin,50,01/Linen,40,20/Ramie,40,"(Boreal Linen, Boreal Ramie) Lined Apex Tin Hauberk",,Any,50,Armor,Chest,0,43,n/a,8145,18,,3,,,,6,,,,,,,,,,9,,3,,,,,,,,,,,,,,,,Crafted,,
Armorsmith,Imb. Tin Chain Hauberk,Rad,45,FALSE,FALSE,10/Tin,50,01/Linen,40,20/Ramie,40,"(Boreal Linen, Boreal Ramie) Lined Apex Tin Hauberk",,Any,50,Armor,Chest,0,43,n/a,8437,18,,3,,,,6,,,,,,,,,,9,,3,,,,,,,,,,,,,,,,Crafted,,
Armorsmith,Imb. Tin Chain Hauberk,Rad,50,FALSE,FALSE,10/Tin,50,01/Linen,40,20/Ramie,40,"(Boreal Linen, Boreal Ramie) Lined Apex Tin Hauberk",,Any,50,Armor,Chest,0,43,n/a,8576,18,,3,,,,6,,,,,,,,,,9,,3,,,,,,,,,,,,,,,,Crafted,,
Armorsmith,Imb. Tin Chain Hauberk,Rad,25,FALSE,FALSE,10/Tin,50,01/Linen,40,30/Jute,50,"(Boreal Linen, Summit Jute) Lined Apex Tin Hauberk",,Any,50,Armor,Chest,0,43,n/a,7095,18,6,3,,,,6,,,,,,,,,,6,,3,,,,,,,,,,,,,,,,Crafted,,
Armorsmith,Imb. Tin Chain Hauberk,Rad,35,FALSE,FALSE,10/Tin,50,01/Linen,40,30/Jute,50,"(Boreal Linen, Summit Jute) Lined Apex Tin Hauberk",,Any,50,Armor,Chest,0,46,n/a,7301,18,6,3,,,,6,,,,,,,,,,6,,3,,,,,,,,,,,,,,,,Crafted,,
Armorsmith,Imb. Tin Chain Hauberk,Rad,45,FALSE,FALSE,10/Tin,50,01/Linen,40,30/Jute,50,"(Boreal Linen, Summit Jute) Lined Apex Tin Hauberk",,Any,50,Armor,Chest,0,46,n/a,7518,18,6,3,,,,6,,,,,,,,,,6,,3,,,,,,,,,,,,,,,,Crafted,,
Armorsmith,Imb. Tin Chain Hauberk,Rad,50,FALSE,FALSE,10/Tin,50,01/Linen,40,30/Jute,50,"(Boreal Linen, Summit Jute) Lined Apex Tin Hauberk",,Any,50,Armor,Chest,0,46,n/a,7657,18,6,3,,,,6,,,,,,,,,,6,,3,,,,,,,,,,,,,,,,Crafted,,
Armorsmith,Imb. Tin Chain Hauberk,Rad,25,FALSE,FALSE,10/Tin,50,01/Linen,40,40/Hemp,40,"(Boreal Linen, Boreal Hemp) Lined Apex Tin Hauberk",,Any,50,Armor,Chest,0,43,n/a,7095,18,6,,,,,6,,,,,,,,,,9,,3,,,,,,,,,,,,,,,,Crafted,,
Armorsmith,Imb. Tin Chain Hauberk,Rad,35,FALSE,FALSE,10/Tin,50,01/Linen,40,40/Hemp,40,"(Boreal Linen, Boreal Hemp) Lined Apex Tin Hauberk",,Any,50,Armor,Chest,0,43,n/a,7301,18,9,,,,,6,,,,,,,,,,12,,3,,,,,,,,,,,,,,,,Crafted,,
Armorsmith,Imb. Tin Chain Hauberk,Rad,45,FALSE,FALSE,10/Tin,50,01/Linen,40,40/Hemp,40,"(Boreal Linen, Boreal Hemp) Lined Apex Tin Hauberk",,Any,50,Armor,Chest,0,43,n/a,7518,18,9,,,,,6,,,,,,,,,,12,,3,,,,,,,,,,,,,,,,Crafted,,
Armorsmith,Imb. Tin Chain Hauberk,Rad,50,FALSE,FALSE,10/Tin,50,01/Linen,40,40/Hemp,40,"(Boreal Linen, Boreal Hemp) Lined Apex Tin Hauberk",,Any,50,Armor,Chest,0,43,n/a,7657,18,9,,,,,6,,,,,,,,,,12,,3,,,,,,,,,,,,,,,,Crafted,,
Armorsmith,Imb. Tin Chain Hauberk,Rad,25,FALSE,FALSE,10/Tin,50,01/Linen,40,50/Abaca,50,"(Boreal Linen, Summit Abaca) Lined Apex Tin Hauberk",,Any,50,Armor,Chest,0,43,n/a,7095,45,,,,,,12,3,,,,,,,,,6,,3,,,,,,,,,,,,,,,,Crafted,,
Armorsmith,Imb. Tin Chain Hauberk,Rad,35,FALSE,FALSE,10/Tin,50,01/Linen,40,50/Abaca,50,"(Boreal Linen, Summit Abaca) Lined Apex Tin Hauberk",,Any,50,Armor,Chest,0,43,n/a,7301,51,,,,,,12,3,,,,,,,,,6,,3,,,,,,,,,,,,,,,,Crafted,,
Armorsmith,Imb. Tin Chain Hauberk,Rad,45,FALSE,FALSE,10/Tin,50,01/Linen,40,50/Abaca,50,"(Boreal Linen, Summit Abaca) Lined Apex Tin Hauberk",,Any,50,Armor,Chest,0,43,n/a,7518,60,,,,,,15,3,,,,,,,,,6,,3,,,,,,,,,,,,,,,,Crafted,,
Armorsmith,Imb. Tin Chain Hauberk,Rad,50,FALSE,FALSE,10/Tin,50,01/Linen,40,50/Abaca,50,"(Boreal Linen, Summit Abaca) Lined Apex Tin Hauberk",,Any,50,Armor,Chest,0,43,n/a,7657,60,,,,,,15,3,,,,,,,,,6,,3,,,,,,,,,,,,,,,,Crafted,,
Armorsmith,Imb. Tin Chain Hauberk,Rad,25,FALSE,FALSE,10/Tin,50,05/Mandrake,50,05/Mandrake,50,"(Lively Mandrake, Lively Mandrake) Lined Apex Tin Hauberk",,Any,50,Armor,Chest,0,46,n/a,6637,,12,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,Crafted,,
Armorsmith,Imb. Tin Chain Hauberk,Rad,35,FALSE,FALSE,10/Tin,50,05/Mandrake,50,05/Mandrake,50,"(Lively Mandrake, Lively Mandrake) Lined Apex Tin Hauberk",,Any,50,Armor,Chest,0,46,n/a,6843,,18,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,Crafted,,
Armorsmith,Imb. Tin Chain Hauberk,Rad,45,FALSE,FALSE,10/Tin,50,05/Mandrake,50,05/Mandrake,50,"(Lively Mandrake, Lively Mandrake) Lined Apex Tin Hauberk",,Any,50,Armor,Chest,0,48,n/a,7057,,21,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,Crafted,,
Armorsmith,Imb. Tin Chain Hauberk,Rad,50,FALSE,FALSE,10/Tin,50,05/Mandrake,50,05/Mandrake,50,"(Lively Mandrake, Lively Mandrake) Lined Apex Tin Hauberk",,Any,50,Armor,Chest,0,49,n/a,7200,,24,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,Crafted,,
Armorsmith,Imb. Tin Chain Hauberk,Rad,25,FALSE,FALSE,10/Tin,50,05/Mandrake,50,05/Silk,45,"(Lively Mandrake, Ductile Silk) Lined Apex Tin Hauberk",,Any,50,Armor,Chest,0,43,n/a,6637,,12,3,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,Crafted,,
Armorsmith,Imb. Tin Chain Hauberk,Rad,35,FALSE,FALSE,10/Tin,50,05/Mandrake,50,05/Silk,45,"(Lively Mandrake, Ductile Silk) Lined Apex Tin Hauberk",,Any,50,Armor,Chest,0,43,n/a,6843,,18,6,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,Crafted,,
Armorsmith,Imb. Tin Chain Hauberk,Rad,45,FALSE,FALSE,10/Tin,50,05/Mandrake,50,05/Silk,45,"(Lively Mandrake, Ductile Silk) Lined Apex Tin Hauberk",,Any,50,Armor,Chest,0,43,n/a,7057,,21,6,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,Crafted,,
Armorsmith,Imb. Tin Chain Hauberk,Rad,50,FALSE,FALSE,10/Tin,50,05/Mandrake,50,05/Silk,45,"(Lively Mandrake, Ductile Silk) Lined Apex Tin Hauberk",,Any,50,Armor,Chest,0,44,n/a,7200,,24,6,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,Crafted,,
Armorsmith,Imb. Tin Chain Hauberk,Rad,25,FALSE,FALSE,10/Tin,50,05/Mandrake,50,10/Cotton,50,"(Lively Mandrake, Summit Cotton) Lined Apex Tin Hauberk",,Any,50,Armor,Chest,0,45,n/a,6637,,6,,,,,,3,,,,,,,,,9,,3,,,,,,,,,,,,,,,,Crafted,,
Armorsmith,Imb. Tin Chain Hauberk,Rad,35,FALSE,FALSE,10/Tin,50,05/Mandrake,50,10/Cotton,50,"(Lively Mandrake, Summit Cotton) Lined Apex Tin Hauberk",,Any,50,Armor,Chest,0,46,n/a,6843,,9,,,,,,3,,,,,,,,,9,,3,,,,,,,,,,,,,,,,Crafted,,
Armorsmith,Imb. Tin Chain Hauberk,Rad,45,FALSE,FALSE,10/Tin,50,05/Mandrake,50,10/Cotton,50,"(Lively Mandrake, Summit Cotton) Lined Apex Tin Hauberk",,Any,50,Armor,Chest,0,46,n/a,7057,,12,,,,,,3,,,,,,,,,9,,3,,,,,,,,,,,,,,,,Crafted,,
Armorsmith,Imb. Tin Chain Hauberk,Rad,50,FALSE,FALSE,10/Tin,50,05/Mandrake,50,10/Cotton,50,"(Lively Mandrake, Summit Cotton) Lined Apex Tin Hauberk",,Any,50,Armor,Chest,0,46,n/a,7200,,12,,,,,,3,,,,,,,,,9,,3,,,,,,,,,,,,,,,,Crafted,,
Armorsmith,Imb. Tin Chain Hauberk,Rad,25,FALSE,FALSE,10/Tin,50,05/Mandrake,50,20/Ramie,40,"(Lively Mandrake, Boreal Ramie) Lined Apex Tin Hauberk",,Any,50,Armor,Chest,0,43,n/a,7275,,6,3,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,Crafted,,
